Borough,Days Needed to Resolve Complaint,Community Board,Descriptor,Action Taken,Open Data Channel Type
STATEN ISLAND,9,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,Action Taken,PHONE
STATEN ISLAND,3,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,Action Taken,PHONE
STATEN ISLAND,0,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,Action Taken,PHONE
STATEN ISLAND,0,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,Action Taken,PHONE
STATEN ISLAND,10,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,10,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,11,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,2,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,2,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,1,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,4,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,1,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,4,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,10,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,13,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,9,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,6,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,6,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,5,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,3,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,7,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,5,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,5,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,Action Taken,PHONE
STATEN ISLAND,10,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,10,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,10,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,5,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,5,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,5,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
STATEN ISLAND,7,02 STATEN ISLAND,E9 Snow / Icy Sidewalk,No Action Taken,PHONE
